"TOA5","24170","CR300","24170","CR300.Std.10.02","CPU:HIDRO_DIVOBRAS_V6.CR300","36164","DIVOBRAS_5"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-07-06 14:15:00",530698,0,"NAN","NAN","2026-07-06 14:15:00","NAN","2026-07-06 14:15:00"
"2026-07-06 14:20:00",530699,0,"NAN","NAN","2026-07-06 14:20:00","NAN","2026-07-06 14:20:00"
"2026-07-06 14:25:00",530700,0,"NAN","NAN","2026-07-06 14:25:00","NAN","2026-07-06 14:25:00"
"2026-07-06 14:30:00",530701,0,"NAN","NAN","2026-07-06 14:30:00","NAN","2026-07-06 14:30:00"
"2026-07-06 14:35:00",530702,0,"NAN","NAN","2026-07-06 14:35:00","NAN","2026-07-06 14:35:00"
"2026-07-06 14:40:00",530703,0,"NAN","NAN","2026-07-06 14:40:00","NAN","2026-07-06 14:40:00"
"2026-07-06 14:45:00",530704,0,"NAN","NAN","2026-07-06 14:45:00","NAN","2026-07-06 14:45:00"
"2026-07-06 14:50:00",530705,0,"NAN","NAN","2026-07-06 14:50:00","NAN","2026-07-06 14:50:00"
"2026-07-06 14:55:00",530706,0,"NAN","NAN","2026-07-06 14:55:00","NAN","2026-07-06 14:55:00"
"2026-07-06 15:00:00",530707,0,"NAN","NAN","2026-07-06 15:00:00","NAN","2026-07-06 15:00:00"
"2026-07-06 15:05:00",530708,0,"NAN","NAN","2026-07-06 15:05:00","NAN","2026-07-06 15:05:00"
"2026-07-06 15:10:00",530709,0,"NAN","NAN","2026-07-06 15:10:00","NAN","2026-07-06 15:10:00"
"2026-07-06 15:15:00",530710,0,"NAN","NAN","2026-07-06 15:15:00","NAN","2026-07-06 15:15:00"
"2026-07-06 15:20:00",530711,0,"NAN","NAN","2026-07-06 15:20:00","NAN","2026-07-06 15:20:00"
"2026-07-06 15:25:00",530712,0,"NAN","NAN","2026-07-06 15:25:00","NAN","2026-07-06 15:25:00"
"2026-07-06 15:30:00",530713,0,"NAN","NAN","2026-07-06 15:30:00","NAN","2026-07-06 15:30:00"
"2026-07-06 15:35:00",530714,0,"NAN","NAN","2026-07-06 15:35:00","NAN","2026-07-06 15:35:00"
"2026-07-06 15:40:00",530715,0,"NAN","NAN","2026-07-06 15:40:00","NAN","2026-07-06 15:40:00"
"2026-07-06 15:45:00",530716,0,"NAN","NAN","2026-07-06 15:45:00","NAN","2026-07-06 15:45:00"
"2026-07-06 15:50:00",530717,0,"NAN","NAN","2026-07-06 15:50:00","NAN","2026-07-06 15:50:00"
"2026-07-06 15:55:00",530718,0,"NAN","NAN","2026-07-06 15:55:00","NAN","2026-07-06 15:55:00"
"2026-07-06 16:00:00",530719,0,"NAN","NAN","2026-07-06 16:00:00","NAN","2026-07-06 16:00:00"
"2026-07-06 16:05:00",530720,0,"NAN","NAN","2026-07-06 16:05:00","NAN","2026-07-06 16:05:00"
"2026-07-06 16:10:00",530721,0,"NAN","NAN","2026-07-06 16:10:00","NAN","2026-07-06 16:10:00"
"2026-07-06 16:15:00",530722,0,"NAN","NAN","2026-07-06 16:15:00","NAN","2026-07-06 16:15:00"
"2026-07-06 16:20:00",530723,0,"NAN","NAN","2026-07-06 16:20:00","NAN","2026-07-06 16:20:00"
"2026-07-06 16:25:00",530724,0,"NAN","NAN","2026-07-06 16:25:00","NAN","2026-07-06 16:25:00"
"2026-07-06 16:30:00",530725,0,"NAN","NAN","2026-07-06 16:30:00","NAN","2026-07-06 16:30:00"
"2026-07-06 16:35:00",530726,0,"NAN","NAN","2026-07-06 16:35:00","NAN","2026-07-06 16:35:00"
"2026-07-06 16:40:00",530727,0,"NAN","NAN","2026-07-06 16:40:00","NAN","2026-07-06 16:40:00"
"2026-07-06 16:45:00",530728,0,"NAN","NAN","2026-07-06 16:45:00","NAN","2026-07-06 16:45:00"
"2026-07-06 16:50:00",530729,0,"NAN","NAN","2026-07-06 16:50:00","NAN","2026-07-06 16:50:00"
"2026-07-06 16:55:00",530730,0,"NAN","NAN","2026-07-06 16:55:00","NAN","2026-07-06 16:55:00"
"2026-07-06 17:00:00",530731,0,"NAN","NAN","2026-07-06 17:00:00","NAN","2026-07-06 17:00:00"
"2026-07-06 17:05:00",530732,0,"NAN","NAN","2026-07-06 17:05:00","NAN","2026-07-06 17:05:00"
"2026-07-06 17:10:00",530733,0,"NAN","NAN","2026-07-06 17:10:00","NAN","2026-07-06 17:10:00"
"2026-07-06 17:15:00",530734,0,"NAN","NAN","2026-07-06 17:15:00","NAN","2026-07-06 17:15:00"
"2026-07-06 17:20:00",530735,0,"NAN","NAN","2026-07-06 17:20:00","NAN","2026-07-06 17:20:00"
"2026-07-06 17:25:00",530736,0,"NAN","NAN","2026-07-06 17:25:00","NAN","2026-07-06 17:25:00"
"2026-07-06 17:30:00",530737,0,"NAN","NAN","2026-07-06 17:30:00","NAN","2026-07-06 17:30:00"
"2026-07-06 17:35:00",530738,0,"NAN","NAN","2026-07-06 17:35:00","NAN","2026-07-06 17:35:00"
"2026-07-06 17:40:00",530739,0,"NAN","NAN","2026-07-06 17:40:00","NAN","2026-07-06 17:40:00"
"2026-07-06 17:45:00",530740,0,"NAN","NAN","2026-07-06 17:45:00","NAN","2026-07-06 17:45:00"
"2026-07-06 17:50:00",530741,0,"NAN","NAN","2026-07-06 17:50:00","NAN","2026-07-06 17:50:00"
"2026-07-06 17:55:00",530742,0,"NAN","NAN","2026-07-06 17:55:00","NAN","2026-07-06 17:55:00"
"2026-07-06 18:00:00",530743,0,"NAN","NAN","2026-07-06 18:00:00","NAN","2026-07-06 18:00:00"
"2026-07-06 18:05:00",530744,0,"NAN","NAN","2026-07-06 18:05:00","NAN","2026-07-06 18:05:00"
"2026-07-06 18:10:00",530745,0,"NAN","NAN","2026-07-06 18:10:00","NAN","2026-07-06 18:10:00"
"2026-07-06 18:15:00",530746,0,"NAN","NAN","2026-07-06 18:15:00","NAN","2026-07-06 18:15:00"
"2026-07-06 18:20:00",530747,0,"NAN","NAN","2026-07-06 18:20:00","NAN","2026-07-06 18:20:00"
"2026-07-06 18:25:00",530748,0,"NAN","NAN","2026-07-06 18:25:00","NAN","2026-07-06 18:25:00"
"2026-07-06 18:30:00",530749,0,"NAN","NAN","2026-07-06 18:30:00","NAN","2026-07-06 18:30:00"
"2026-07-06 18:35:00",530750,0,"NAN","NAN","2026-07-06 18:35:00","NAN","2026-07-06 18:35:00"
"2026-07-06 18:40:00",530751,0.254,"NAN","NAN","2026-07-06 18:40:00","NAN","2026-07-06 18:40:00"
"2026-07-06 18:45:00",530752,0.762,"NAN","NAN","2026-07-06 18:45:00","NAN","2026-07-06 18:45:00"
"2026-07-06 18:50:00",530753,0.508,"NAN","NAN","2026-07-06 18:50:00","NAN","2026-07-06 18:50:00"
"2026-07-06 18:55:00",530754,0.508,"NAN","NAN","2026-07-06 18:55:00","NAN","2026-07-06 18:55:00"
"2026-07-06 19:00:00",530755,0.254,"NAN","NAN","2026-07-06 19:00:00","NAN","2026-07-06 19:00:00"
"2026-07-06 19:05:00",530756,0,"NAN","NAN","2026-07-06 19:05:00","NAN","2026-07-06 19:05:00"
"2026-07-06 19:10:00",530757,0.508,"NAN","NAN","2026-07-06 19:10:00","NAN","2026-07-06 19:10:00"
"2026-07-06 19:15:00",530758,0,"NAN","NAN","2026-07-06 19:15:00","NAN","2026-07-06 19:15:00"
"2026-07-06 19:20:00",530759,0.254,"NAN","NAN","2026-07-06 19:20:00","NAN","2026-07-06 19:20:00"
"2026-07-06 19:25:00",530760,0.254,"NAN","NAN","2026-07-06 19:25:00","NAN","2026-07-06 19:25:00"
"2026-07-06 19:30:00",530761,0,"NAN","NAN","2026-07-06 19:30:00","NAN","2026-07-06 19:30:00"
"2026-07-06 19:35:00",530762,0.254,"NAN","NAN","2026-07-06 19:35:00","NAN","2026-07-06 19:35:00"
"2026-07-06 19:40:00",530763,0.254,"NAN","NAN","2026-07-06 19:40:00","NAN","2026-07-06 19:40:00"
"2026-07-06 19:45:00",530764,0.254,"NAN","NAN","2026-07-06 19:45:00","NAN","2026-07-06 19:45:00"
"2026-07-06 19:50:00",530765,0,"NAN","NAN","2026-07-06 19:50:00","NAN","2026-07-06 19:50:00"
"2026-07-06 19:55:00",530766,0.254,"NAN","NAN","2026-07-06 19:55:00","NAN","2026-07-06 19:55:00"
"2026-07-06 20:00:00",530767,0,"NAN","NAN","2026-07-06 20:00:00","NAN","2026-07-06 20:00:00"
"2026-07-06 20:05:00",530768,0,"NAN","NAN","2026-07-06 20:05:00","NAN","2026-07-06 20:05:00"
"2026-07-06 20:10:00",530769,0,"NAN","NAN","2026-07-06 20:10:00","NAN","2026-07-06 20:10:00"
"2026-07-06 20:15:00",530770,0,"NAN","NAN","2026-07-06 20:15:00","NAN","2026-07-06 20:15:00"
"2026-07-06 20:20:00",530771,0.254,"NAN","NAN","2026-07-06 20:20:00","NAN","2026-07-06 20:20:00"
"2026-07-06 20:25:00",530772,0,"NAN","NAN","2026-07-06 20:25:00","NAN","2026-07-06 20:25:00"
"2026-07-06 20:30:00",530773,0.254,"NAN","NAN","2026-07-06 20:30:00","NAN","2026-07-06 20:30:00"
"2026-07-06 20:35:00",530774,0,"NAN","NAN","2026-07-06 20:35:00","NAN","2026-07-06 20:35:00"
"2026-07-06 20:40:00",530775,0.254,"NAN","NAN","2026-07-06 20:40:00","NAN","2026-07-06 20:40:00"
"2026-07-06 20:45:00",530776,0.254,"NAN","NAN","2026-07-06 20:45:00","NAN","2026-07-06 20:45:00"
"2026-07-06 20:50:00",530777,0.254,"NAN","NAN","2026-07-06 20:50:00","NAN","2026-07-06 20:50:00"
"2026-07-06 20:55:00",530778,0,"NAN","NAN","2026-07-06 20:55:00","NAN","2026-07-06 20:55:00"
"2026-07-06 21:00:00",530779,0.254,"NAN","NAN","2026-07-06 21:00:00","NAN","2026-07-06 21:00:00"
"2026-07-06 21:05:00",530780,0.254,"NAN","NAN","2026-07-06 21:05:00","NAN","2026-07-06 21:05:00"
"2026-07-06 21:10:00",530781,0,"NAN","NAN","2026-07-06 21:10:00","NAN","2026-07-06 21:10:00"
"2026-07-06 21:15:00",530782,0.254,"NAN","NAN","2026-07-06 21:15:00","NAN","2026-07-06 21:15:00"
"2026-07-06 21:20:00",530783,0,"NAN","NAN","2026-07-06 21:20:00","NAN","2026-07-06 21:20:00"
"2026-07-06 21:25:00",530784,0.254,"NAN","NAN","2026-07-06 21:25:00","NAN","2026-07-06 21:25:00"
"2026-07-06 21:30:00",530785,0,"NAN","NAN","2026-07-06 21:30:00","NAN","2026-07-06 21:30:00"
"2026-07-06 21:35:00",530786,0,"NAN","NAN","2026-07-06 21:35:00","NAN","2026-07-06 21:35:00"
"2026-07-06 21:40:00",530787,0.254,"NAN","NAN","2026-07-06 21:40:00","NAN","2026-07-06 21:40:00"
"2026-07-06 21:45:00",530788,0,"NAN","NAN","2026-07-06 21:45:00","NAN","2026-07-06 21:45:00"
"2026-07-06 21:50:00",530789,0.254,"NAN","NAN","2026-07-06 21:50:00","NAN","2026-07-06 21:50:00"
"2026-07-06 21:55:00",530790,0.254,"NAN","NAN","2026-07-06 21:55:00","NAN","2026-07-06 21:55:00"
"2026-07-06 22:00:00",530791,0.508,"NAN","NAN","2026-07-06 22:00:00","NAN","2026-07-06 22:00:00"
"2026-07-06 22:05:00",530792,0,"NAN","NAN","2026-07-06 22:05:00","NAN","2026-07-06 22:05:00"
"2026-07-06 22:10:00",530793,0.254,"NAN","NAN","2026-07-06 22:10:00","NAN","2026-07-06 22:10:00"
"2026-07-06 22:15:00",530794,0,"NAN","NAN","2026-07-06 22:15:00","NAN","2026-07-06 22:15:00"
"2026-07-06 22:20:00",530795,0.254,"NAN","NAN","2026-07-06 22:20:00","NAN","2026-07-06 22:20:00"
"2026-07-06 22:25:00",530796,0,"NAN","NAN","2026-07-06 22:25:00","NAN","2026-07-06 22:25:00"
"2026-07-06 22:30:00",530797,0.254,"NAN","NAN","2026-07-06 22:30:00","NAN","2026-07-06 22:30:00"
"2026-07-06 22:35:00",530798,0,"NAN","NAN","2026-07-06 22:35:00","NAN","2026-07-06 22:35:00"
"2026-07-06 22:40:00",530799,0.254,"NAN","NAN","2026-07-06 22:40:00","NAN","2026-07-06 22:40:00"
"2026-07-06 22:45:00",530800,0,"NAN","NAN","2026-07-06 22:45:00","NAN","2026-07-06 22:45:00"
"2026-07-06 22:50:00",530801,0.254,"NAN","NAN","2026-07-06 22:50:00","NAN","2026-07-06 22:50:00"
"2026-07-06 22:55:00",530802,0.254,"NAN","NAN","2026-07-06 22:55:00","NAN","2026-07-06 22:55:00"
"2026-07-06 23:00:00",530803,0,"NAN","NAN","2026-07-06 23:00:00","NAN","2026-07-06 23:00:00"
"2026-07-06 23:05:00",530804,0,"NAN","NAN","2026-07-06 23:05:00","NAN","2026-07-06 23:05:00"
"2026-07-06 23:10:00",530805,0,"NAN","NAN","2026-07-06 23:10:00","NAN","2026-07-06 23:10:00"
"2026-07-06 23:15:00",530806,0,"NAN","NAN","2026-07-06 23:15:00","NAN","2026-07-06 23:15:00"
"2026-07-06 23:20:00",530807,0,"NAN","NAN","2026-07-06 23:20:00","NAN","2026-07-06 23:20:00"
"2026-07-06 23:25:00",530808,0,"NAN","NAN","2026-07-06 23:25:00","NAN","2026-07-06 23:25:00"
"2026-07-06 23:30:00",530809,0,"NAN","NAN","2026-07-06 23:30:00","NAN","2026-07-06 23:30:00"
"2026-07-06 23:35:00",530810,0,"NAN","NAN","2026-07-06 23:35:00","NAN","2026-07-06 23:35:00"
"2026-07-06 23:40:00",530811,0,"NAN","NAN","2026-07-06 23:40:00","NAN","2026-07-06 23:40:00"
"2026-07-06 23:45:00",530812,0,"NAN","NAN","2026-07-06 23:45:00","NAN","2026-07-06 23:45:00"
"2026-07-06 23:50:00",530813,0,"NAN","NAN","2026-07-06 23:50:00","NAN","2026-07-06 23:50:00"
"2026-07-06 23:55:00",530814,0,"NAN","NAN","2026-07-06 23:55:00","NAN","2026-07-06 23:55:00"
"2026-07-07 00:00:00",530815,0,"NAN","NAN","2026-07-07 00:00:00","NAN","2026-07-07 00:00:00"
"2026-07-07 00:05:00",530816,0.254,"NAN","NAN","2026-07-07 00:05:00","NAN","2026-07-07 00:05:00"
"2026-07-07 00:10:00",530817,0.254,"NAN","NAN","2026-07-07 00:10:00","NAN","2026-07-07 00:10:00"
"2026-07-07 00:15:00",530818,0.254,"NAN","NAN","2026-07-07 00:15:00","NAN","2026-07-07 00:15:00"
"2026-07-07 00:20:00",530819,0,"NAN","NAN","2026-07-07 00:20:00","NAN","2026-07-07 00:20:00"
"2026-07-07 00:25:00",530820,0.254,"NAN","NAN","2026-07-07 00:25:00","NAN","2026-07-07 00:25:00"
"2026-07-07 00:30:00",530821,0,"NAN","NAN","2026-07-07 00:30:00","NAN","2026-07-07 00:30:00"
"2026-07-07 00:35:00",530822,0.254,"NAN","NAN","2026-07-07 00:35:00","NAN","2026-07-07 00:35:00"
"2026-07-07 00:40:00",530823,0,"NAN","NAN","2026-07-07 00:40:00","NAN","2026-07-07 00:40:00"
"2026-07-07 00:45:00",530824,0.254,"NAN","NAN","2026-07-07 00:45:00","NAN","2026-07-07 00:45:00"
"2026-07-07 00:50:00",530825,0,"NAN","NAN","2026-07-07 00:50:00","NAN","2026-07-07 00:50:00"
"2026-07-07 00:55:00",530826,0,"NAN","NAN","2026-07-07 00:55:00","NAN","2026-07-07 00:55:00"
"2026-07-07 01:00:00",530827,0,"NAN","NAN","2026-07-07 01:00:00","NAN","2026-07-07 01:00:00"
"2026-07-07 01:05:00",530828,0.508,"NAN","NAN","2026-07-07 01:05:00","NAN","2026-07-07 01:05:00"
"2026-07-07 01:10:00",530829,0,"NAN","NAN","2026-07-07 01:10:00","NAN","2026-07-07 01:10:00"
"2026-07-07 01:15:00",530830,0,"NAN","NAN","2026-07-07 01:15:00","NAN","2026-07-07 01:15:00"
"2026-07-07 01:20:00",530831,0,"NAN","NAN","2026-07-07 01:20:00","NAN","2026-07-07 01:20:00"
"2026-07-07 01:25:00",530832,0,"NAN","NAN","2026-07-07 01:25:00","NAN","2026-07-07 01:25:00"
"2026-07-07 01:30:00",530833,0,"NAN","NAN","2026-07-07 01:30:00","NAN","2026-07-07 01:30:00"
"2026-07-07 01:35:00",530834,0,"NAN","NAN","2026-07-07 01:35:00","NAN","2026-07-07 01:35:00"
"2026-07-07 01:40:00",530835,0,"NAN","NAN","2026-07-07 01:40:00","NAN","2026-07-07 01:40:00"
"2026-07-07 01:45:00",530836,0.254,"NAN","NAN","2026-07-07 01:45:00","NAN","2026-07-07 01:45:00"
"2026-07-07 01:50:00",530837,0,"NAN","NAN","2026-07-07 01:50:00","NAN","2026-07-07 01:50:00"
"2026-07-07 01:55:00",530838,0.254,"NAN","NAN","2026-07-07 01:55:00","NAN","2026-07-07 01:55:00"
"2026-07-07 02:00:00",530839,0,"NAN","NAN","2026-07-07 02:00:00","NAN","2026-07-07 02:00:00"
"2026-07-07 02:05:00",530840,0,"NAN","NAN","2026-07-07 02:05:00","NAN","2026-07-07 02:05:00"
"2026-07-07 02:10:00",530841,0,"NAN","NAN","2026-07-07 02:10:00","NAN","2026-07-07 02:10:00"
"2026-07-07 02:15:00",530842,0.254,"NAN","NAN","2026-07-07 02:15:00","NAN","2026-07-07 02:15:00"
"2026-07-07 02:20:00",530843,0,"NAN","NAN","2026-07-07 02:20:00","NAN","2026-07-07 02:20:00"
"2026-07-07 02:25:00",530844,0,"NAN","NAN","2026-07-07 02:25:00","NAN","2026-07-07 02:25:00"
"2026-07-07 02:30:00",530845,0,"NAN","NAN","2026-07-07 02:30:00","NAN","2026-07-07 02:30:00"
"2026-07-07 02:35:00",530846,0,"NAN","NAN","2026-07-07 02:35:00","NAN","2026-07-07 02:35:00"
"2026-07-07 02:40:00",530847,0,"NAN","NAN","2026-07-07 02:40:00","NAN","2026-07-07 02:40:00"
"2026-07-07 02:45:00",530848,0,"NAN","NAN","2026-07-07 02:45:00","NAN","2026-07-07 02:45:00"
"2026-07-07 02:50:00",530849,0,"NAN","NAN","2026-07-07 02:50:00","NAN","2026-07-07 02:50:00"
"2026-07-07 02:55:00",530850,0.254,"NAN","NAN","2026-07-07 02:55:00","NAN","2026-07-07 02:55:00"
"2026-07-07 03:00:00",530851,0,"NAN","NAN","2026-07-07 03:00:00","NAN","2026-07-07 03:00:00"
"2026-07-07 03:05:00",530852,0.254,"NAN","NAN","2026-07-07 03:05:00","NAN","2026-07-07 03:05:00"
"2026-07-07 03:10:00",530853,0.254,"NAN","NAN","2026-07-07 03:10:00","NAN","2026-07-07 03:10:00"
"2026-07-07 03:15:00",530854,0.254,"NAN","NAN","2026-07-07 03:15:00","NAN","2026-07-07 03:15:00"
"2026-07-07 03:20:00",530855,0.254,"NAN","NAN","2026-07-07 03:20:00","NAN","2026-07-07 03:20:00"
"2026-07-07 03:25:00",530856,0,"NAN","NAN","2026-07-07 03:25:00","NAN","2026-07-07 03:25:00"
"2026-07-07 03:30:00",530857,0.254,"NAN","NAN","2026-07-07 03:30:00","NAN","2026-07-07 03:30:00"
"2026-07-07 03:35:00",530858,0,"NAN","NAN","2026-07-07 03:35:00","NAN","2026-07-07 03:35:00"
"2026-07-07 03:40:00",530859,0,"NAN","NAN","2026-07-07 03:40:00","NAN","2026-07-07 03:40:00"
"2026-07-07 03:45:00",530860,0.254,"NAN","NAN","2026-07-07 03:45:00","NAN","2026-07-07 03:45:00"
"2026-07-07 03:50:00",530861,0,"NAN","NAN","2026-07-07 03:50:00","NAN","2026-07-07 03:50:00"
"2026-07-07 03:55:00",530862,0.254,"NAN","NAN","2026-07-07 03:55:00","NAN","2026-07-07 03:55:00"
"2026-07-07 04:00:00",530863,0,"NAN","NAN","2026-07-07 04:00:00","NAN","2026-07-07 04:00:00"
"2026-07-07 04:05:00",530864,0,"NAN","NAN","2026-07-07 04:05:00","NAN","2026-07-07 04:05:00"
"2026-07-07 04:10:00",530865,0,"NAN","NAN","2026-07-07 04:10:00","NAN","2026-07-07 04:10:00"
"2026-07-07 04:15:00",530866,0,"NAN","NAN","2026-07-07 04:15:00","NAN","2026-07-07 04:15:00"
"2026-07-07 04:20:00",530867,0,"NAN","NAN","2026-07-07 04:20:00","NAN","2026-07-07 04:20:00"
"2026-07-07 04:25:00",530868,0,"NAN","NAN","2026-07-07 04:25:00","NAN","2026-07-07 04:25:00"
"2026-07-07 04:30:00",530869,0,"NAN","NAN","2026-07-07 04:30:00","NAN","2026-07-07 04:30:00"
"2026-07-07 04:35:00",530870,0.254,"NAN","NAN","2026-07-07 04:35:00","NAN","2026-07-07 04:35:00"
"2026-07-07 04:40:00",530871,0,"NAN","NAN","2026-07-07 04:40:00","NAN","2026-07-07 04:40:00"
"2026-07-07 04:45:00",530872,0,"NAN","NAN","2026-07-07 04:45:00","NAN","2026-07-07 04:45:00"
"2026-07-07 04:50:00",530873,0,"NAN","NAN","2026-07-07 04:50:00","NAN","2026-07-07 04:50:00"
"2026-07-07 04:55:00",530874,0,"NAN","NAN","2026-07-07 04:55:00","NAN","2026-07-07 04:55:00"
"2026-07-07 05:00:00",530875,0,"NAN","NAN","2026-07-07 05:00:00","NAN","2026-07-07 05:00:00"
"2026-07-07 05:05:00",530876,0,"NAN","NAN","2026-07-07 05:05:00","NAN","2026-07-07 05:05:00"
"2026-07-07 05:10:00",530877,0,"NAN","NAN","2026-07-07 05:10:00","NAN","2026-07-07 05:10:00"
"2026-07-07 05:15:00",530878,0,"NAN","NAN","2026-07-07 05:15:00","NAN","2026-07-07 05:15:00"
"2026-07-07 05:20:00",530879,0,"NAN","NAN","2026-07-07 05:20:00","NAN","2026-07-07 05:20:00"
"2026-07-07 05:25:00",530880,0,"NAN","NAN","2026-07-07 05:25:00","NAN","2026-07-07 05:25:00"
"2026-07-07 05:30:00",530881,0,"NAN","NAN","2026-07-07 05:30:00","NAN","2026-07-07 05:30:00"
"2026-07-07 05:35:00",530882,0,"NAN","NAN","2026-07-07 05:35:00","NAN","2026-07-07 05:35:00"
"2026-07-07 05:40:00",530883,0,"NAN","NAN","2026-07-07 05:40:00","NAN","2026-07-07 05:40:00"
"2026-07-07 05:45:00",530884,0,"NAN","NAN","2026-07-07 05:45:00","NAN","2026-07-07 05:45:00"
"2026-07-07 05:50:00",530885,0,"NAN","NAN","2026-07-07 05:50:00","NAN","2026-07-07 05:50:00"
"2026-07-07 05:55:00",530886,0,"NAN","NAN","2026-07-07 05:55:00","NAN","2026-07-07 05:55:00"
"2026-07-07 06:00:00",530887,0,"NAN","NAN","2026-07-07 06:00:00","NAN","2026-07-07 06:00:00"
"2026-07-07 06:05:00",530888,0,"NAN","NAN","2026-07-07 06:05:00","NAN","2026-07-07 06:05:00"
"2026-07-07 06:10:00",530889,0,"NAN","NAN","2026-07-07 06:10:00","NAN","2026-07-07 06:10:00"
"2026-07-07 06:15:00",530890,0,"NAN","NAN","2026-07-07 06:15:00","NAN","2026-07-07 06:15:00"
"2026-07-07 06:20:00",530891,0,"NAN","NAN","2026-07-07 06:20:00","NAN","2026-07-07 06:20:00"
"2026-07-07 06:25:00",530892,0,"NAN","NAN","2026-07-07 06:25:00","NAN","2026-07-07 06:25:00"
"2026-07-07 06:30:00",530893,0,"NAN","NAN","2026-07-07 06:30:00","NAN","2026-07-07 06:30:00"
"2026-07-07 06:35:00",530894,0,"NAN","NAN","2026-07-07 06:35:00","NAN","2026-07-07 06:35:00"
"2026-07-07 06:40:00",530895,0,"NAN","NAN","2026-07-07 06:40:00","NAN","2026-07-07 06:40:00"
"2026-07-07 06:45:00",530896,0,"NAN","NAN","2026-07-07 06:45:00","NAN","2026-07-07 06:45:00"
"2026-07-07 06:50:00",530897,0,"NAN","NAN","2026-07-07 06:50:00","NAN","2026-07-07 06:50:00"
"2026-07-07 06:55:00",530898,0,"NAN","NAN","2026-07-07 06:55:00","NAN","2026-07-07 06:55:00"
"2026-07-07 07:00:00",530899,0,"NAN","NAN","2026-07-07 07:00:00","NAN","2026-07-07 07:00:00"
"2026-07-07 07:05:00",530900,0,"NAN","NAN","2026-07-07 07:05:00","NAN","2026-07-07 07:05:00"
"2026-07-07 07:10:00",530901,0.254,"NAN","NAN","2026-07-07 07:10:00","NAN","2026-07-07 07:10:00"
"2026-07-07 07:15:00",530902,0,"NAN","NAN","2026-07-07 07:15:00","NAN","2026-07-07 07:15:00"
"2026-07-07 07:20:00",530903,0,"NAN","NAN","2026-07-07 07:20:00","NAN","2026-07-07 07:20:00"
"2026-07-07 07:25:00",530904,0,"NAN","NAN","2026-07-07 07:25:00","NAN","2026-07-07 07:25:00"
"2026-07-07 07:30:00",530905,0,"NAN","NAN","2026-07-07 07:30:00","NAN","2026-07-07 07:30:00"
"2026-07-07 07:35:00",530906,0,"NAN","NAN","2026-07-07 07:35:00","NAN","2026-07-07 07:35:00"
"2026-07-07 07:40:00",530907,0,"NAN","NAN","2026-07-07 07:40:00","NAN","2026-07-07 07:40:00"
"2026-07-07 07:45:00",530908,0,"NAN","NAN","2026-07-07 07:45:00","NAN","2026-07-07 07:45:00"
"2026-07-07 07:50:00",530909,0,"NAN","NAN","2026-07-07 07:50:00","NAN","2026-07-07 07:50:00"
"2026-07-07 07:55:00",530910,0,"NAN","NAN","2026-07-07 07:55:00","NAN","2026-07-07 07:55:00"
"2026-07-07 08:00:00",530911,0,"NAN","NAN","2026-07-07 08:00:00","NAN","2026-07-07 08:00:00"
"2026-07-07 08:05:00",530912,0,"NAN","NAN","2026-07-07 08:05:00","NAN","2026-07-07 08:05:00"
"2026-07-07 08:10:00",530913,0,"NAN","NAN","2026-07-07 08:10:00","NAN","2026-07-07 08:10:00"
"2026-07-07 08:15:00",530914,0,"NAN","NAN","2026-07-07 08:15:00","NAN","2026-07-07 08:15:00"
"2026-07-07 08:20:00",530915,0,"NAN","NAN","2026-07-07 08:20:00","NAN","2026-07-07 08:20:00"
"2026-07-07 08:25:00",530916,0,"NAN","NAN","2026-07-07 08:25:00","NAN","2026-07-07 08:25:00"
"2026-07-07 08:30:00",530917,0,"NAN","NAN","2026-07-07 08:30:00","NAN","2026-07-07 08:30:00"
"2026-07-07 08:35:00",530918,0,"NAN","NAN","2026-07-07 08:35:00","NAN","2026-07-07 08:35:00"
"2026-07-07 08:40:00",530919,0,"NAN","NAN","2026-07-07 08:40:00","NAN","2026-07-07 08:40:00"
"2026-07-07 08:45:00",530920,0,"NAN","NAN","2026-07-07 08:45:00","NAN","2026-07-07 08:45:00"
"2026-07-07 08:50:00",530921,0,"NAN","NAN","2026-07-07 08:50:00","NAN","2026-07-07 08:50:00"
"2026-07-07 08:55:00",530922,0,"NAN","NAN","2026-07-07 08:55:00","NAN","2026-07-07 08:55:00"
"2026-07-07 09:00:00",530923,0,"NAN","NAN","2026-07-07 09:00:00","NAN","2026-07-07 09:00:00"
"2026-07-07 09:05:00",530924,0,"NAN","NAN","2026-07-07 09:05:00","NAN","2026-07-07 09:05:00"
"2026-07-07 09:10:00",530925,0,"NAN","NAN","2026-07-07 09:10:00","NAN","2026-07-07 09:10:00"
"2026-07-07 09:15:00",530926,0,"NAN","NAN","2026-07-07 09:15:00","NAN","2026-07-07 09:15:00"
"2026-07-07 09:20:00",530927,0,"NAN","NAN","2026-07-07 09:20:00","NAN","2026-07-07 09:20:00"
"2026-07-07 09:25:00",530928,0,"NAN","NAN","2026-07-07 09:25:00","NAN","2026-07-07 09:25:00"
"2026-07-07 09:30:00",530929,0,"NAN","NAN","2026-07-07 09:30:00","NAN","2026-07-07 09:30:00"
