"TOA5","paraiso","CR3000","4743","CR3000.Std.32.05","CPU:HIDRO_JARDIM_PARAISO_V6.CR3","28767","J_PARAISO_5"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-08-13 22:45:00",567603,0,"NAN","NAN","2026-08-13 22:45:00","NAN","2026-08-13 22:45:00"
"2026-08-13 22:50:00",567604,0,"NAN","NAN","2026-08-13 22:50:00","NAN","2026-08-13 22:50:00"
"2026-08-13 22:55:00",567605,0,"NAN","NAN","2026-08-13 22:55:00","NAN","2026-08-13 22:55:00"
"2026-08-13 23:00:00",567606,0,"NAN","NAN","2026-08-13 23:00:00","NAN","2026-08-13 23:00:00"
"2026-08-13 23:05:00",567607,0,"NAN","NAN","2026-08-13 23:05:00","NAN","2026-08-13 23:05:00"
"2026-08-13 23:10:00",567608,0,"NAN","NAN","2026-08-13 23:10:00","NAN","2026-08-13 23:10:00"
"2026-08-13 23:15:00",567609,0,"NAN","NAN","2026-08-13 23:15:00","NAN","2026-08-13 23:15:00"
"2026-08-13 23:20:00",567610,0,"NAN","NAN","2026-08-13 23:20:00","NAN","2026-08-13 23:20:00"
"2026-08-13 23:25:00",567611,0,"NAN","NAN","2026-08-13 23:25:00","NAN","2026-08-13 23:25:00"
"2026-08-13 23:30:00",567612,0,"NAN","NAN","2026-08-13 23:30:00","NAN","2026-08-13 23:30:00"
"2026-08-13 23:35:00",567613,0,"NAN","NAN","2026-08-13 23:35:00","NAN","2026-08-13 23:35:00"
"2026-08-13 23:40:00",567614,0,"NAN","NAN","2026-08-13 23:40:00","NAN","2026-08-13 23:40:00"
"2026-08-13 23:45:00",567615,0,"NAN","NAN","2026-08-13 23:45:00","NAN","2026-08-13 23:45:00"
"2026-08-13 23:50:00",567616,0,"NAN","NAN","2026-08-13 23:50:00","NAN","2026-08-13 23:50:00"
"2026-08-13 23:55:00",567617,0,"NAN","NAN","2026-08-13 23:55:00","NAN","2026-08-13 23:55:00"
"2026-08-14 00:00:00",567618,0,"NAN","NAN","2026-08-14 00:00:00","NAN","2026-08-14 00:00:00"
"2026-08-14 00:05:00",567619,0,"NAN","NAN","2026-08-14 00:05:00","NAN","2026-08-14 00:05:00"
"2026-08-14 00:10:00",567620,0,"NAN","NAN","2026-08-14 00:10:00","NAN","2026-08-14 00:10:00"
"2026-08-14 00:15:00",567621,0,"NAN","NAN","2026-08-14 00:15:00","NAN","2026-08-14 00:15:00"
"2026-08-14 00:20:00",567622,0,"NAN","NAN","2026-08-14 00:20:00","NAN","2026-08-14 00:20:00"
"2026-08-14 00:25:00",567623,0,"NAN","NAN","2026-08-14 00:25:00","NAN","2026-08-14 00:25:00"
"2026-08-14 00:30:00",567624,0,"NAN","NAN","2026-08-14 00:30:00","NAN","2026-08-14 00:30:00"
"2026-08-14 00:35:00",567625,0,"NAN","NAN","2026-08-14 00:35:00","NAN","2026-08-14 00:35:00"
"2026-08-14 00:40:00",567626,0,"NAN","NAN","2026-08-14 00:40:00","NAN","2026-08-14 00:40:00"
"2026-08-14 00:45:00",567627,0,"NAN","NAN","2026-08-14 00:45:00","NAN","2026-08-14 00:45:00"
"2026-08-14 00:50:00",567628,0,"NAN","NAN","2026-08-14 00:50:00","NAN","2026-08-14 00:50:00"
"2026-08-14 00:55:00",567629,0,"NAN","NAN","2026-08-14 00:55:00","NAN","2026-08-14 00:55:00"
"2026-08-14 01:00:00",567630,0,"NAN","NAN","2026-08-14 01:00:00","NAN","2026-08-14 01:00:00"
"2026-08-14 01:05:00",567631,0,"NAN","NAN","2026-08-14 01:05:00","NAN","2026-08-14 01:05:00"
"2026-08-14 01:10:00",567632,0,"NAN","NAN","2026-08-14 01:10:00","NAN","2026-08-14 01:10:00"
"2026-08-14 01:15:00",567633,0,"NAN","NAN","2026-08-14 01:15:00","NAN","2026-08-14 01:15:00"
"2026-08-14 01:20:00",567634,0,"NAN","NAN","2026-08-14 01:20:00","NAN","2026-08-14 01:20:00"
"2026-08-14 01:25:00",567635,0,"NAN","NAN","2026-08-14 01:25:00","NAN","2026-08-14 01:25:00"
"2026-08-14 01:30:00",567636,0,"NAN","NAN","2026-08-14 01:30:00","NAN","2026-08-14 01:30:00"
"2026-08-14 01:35:00",567637,0,"NAN","NAN","2026-08-14 01:35:00","NAN","2026-08-14 01:35:00"
"2026-08-14 01:40:00",567638,0,"NAN","NAN","2026-08-14 01:40:00","NAN","2026-08-14 01:40:00"
"2026-08-14 01:45:00",567639,0,"NAN","NAN","2026-08-14 01:45:00","NAN","2026-08-14 01:45:00"
"2026-08-14 01:50:00",567640,0,"NAN","NAN","2026-08-14 01:50:00","NAN","2026-08-14 01:50:00"
"2026-08-14 01:55:00",567641,0,"NAN","NAN","2026-08-14 01:55:00","NAN","2026-08-14 01:55:00"
"2026-08-14 02:00:00",567642,0,"NAN","NAN","2026-08-14 02:00:00","NAN","2026-08-14 02:00:00"
"2026-08-14 02:05:00",567643,0,"NAN","NAN","2026-08-14 02:05:00","NAN","2026-08-14 02:05:00"
"2026-08-14 02:10:00",567644,0,"NAN","NAN","2026-08-14 02:10:00","NAN","2026-08-14 02:10:00"
"2026-08-14 02:15:00",567645,0,"NAN","NAN","2026-08-14 02:15:00","NAN","2026-08-14 02:15:00"
"2026-08-14 02:20:00",567646,0,"NAN","NAN","2026-08-14 02:20:00","NAN","2026-08-14 02:20:00"
"2026-08-14 02:25:00",567647,0,"NAN","NAN","2026-08-14 02:25:00","NAN","2026-08-14 02:25:00"
"2026-08-14 02:30:00",567648,0,"NAN","NAN","2026-08-14 02:30:00","NAN","2026-08-14 02:30:00"
"2026-08-14 02:35:00",567649,0,"NAN","NAN","2026-08-14 02:35:00","NAN","2026-08-14 02:35:00"
"2026-08-14 02:40:00",567650,0,"NAN","NAN","2026-08-14 02:40:00","NAN","2026-08-14 02:40:00"
"2026-08-14 02:45:00",567651,0,"NAN","NAN","2026-08-14 02:45:00","NAN","2026-08-14 02:45:00"
"2026-08-14 02:50:00",567652,0,"NAN","NAN","2026-08-14 02:50:00","NAN","2026-08-14 02:50:00"
"2026-08-14 02:55:00",567653,0,"NAN","NAN","2026-08-14 02:55:00","NAN","2026-08-14 02:55:00"
"2026-08-14 03:00:00",567654,0,"NAN","NAN","2026-08-14 03:00:00","NAN","2026-08-14 03:00:00"
"2026-08-14 03:05:00",567655,0,"NAN","NAN","2026-08-14 03:05:00","NAN","2026-08-14 03:05:00"
"2026-08-14 03:10:00",567656,0,"NAN","NAN","2026-08-14 03:10:00","NAN","2026-08-14 03:10:00"
"2026-08-14 03:15:00",567657,0,"NAN","NAN","2026-08-14 03:15:00","NAN","2026-08-14 03:15:00"
"2026-08-14 03:20:00",567658,0,"NAN","NAN","2026-08-14 03:20:00","NAN","2026-08-14 03:20:00"
"2026-08-14 03:25:00",567659,0,"NAN","NAN","2026-08-14 03:25:00","NAN","2026-08-14 03:25:00"
"2026-08-14 03:30:00",567660,0,"NAN","NAN","2026-08-14 03:30:00","NAN","2026-08-14 03:30:00"
"2026-08-14 03:35:00",567661,0,"NAN","NAN","2026-08-14 03:35:00","NAN","2026-08-14 03:35:00"
"2026-08-14 03:40:00",567662,0,"NAN","NAN","2026-08-14 03:40:00","NAN","2026-08-14 03:40:00"
"2026-08-14 03:45:00",567663,0,"NAN","NAN","2026-08-14 03:45:00","NAN","2026-08-14 03:45:00"
"2026-08-14 03:50:00",567664,0,"NAN","NAN","2026-08-14 03:50:00","NAN","2026-08-14 03:50:00"
"2026-08-14 03:55:00",567665,0,"NAN","NAN","2026-08-14 03:55:00","NAN","2026-08-14 03:55:00"
"2026-08-14 04:00:00",567666,0,"NAN","NAN","2026-08-14 04:00:00","NAN","2026-08-14 04:00:00"
"2026-08-14 04:05:00",567667,0,"NAN","NAN","2026-08-14 04:05:00","NAN","2026-08-14 04:05:00"
"2026-08-14 04:10:00",567668,0,"NAN","NAN","2026-08-14 04:10:00","NAN","2026-08-14 04:10:00"
"2026-08-14 04:15:00",567669,0,"NAN","NAN","2026-08-14 04:15:00","NAN","2026-08-14 04:15:00"
"2026-08-14 04:20:00",567670,0,"NAN","NAN","2026-08-14 04:20:00","NAN","2026-08-14 04:20:00"
"2026-08-14 04:25:00",567671,0,"NAN","NAN","2026-08-14 04:25:00","NAN","2026-08-14 04:25:00"
"2026-08-14 04:30:00",567672,0,"NAN","NAN","2026-08-14 04:30:00","NAN","2026-08-14 04:30:00"
"2026-08-14 04:35:00",567673,0,"NAN","NAN","2026-08-14 04:35:00","NAN","2026-08-14 04:35:00"
"2026-08-14 04:40:00",567674,0,"NAN","NAN","2026-08-14 04:40:00","NAN","2026-08-14 04:40:00"
"2026-08-14 04:45:00",567675,0,"NAN","NAN","2026-08-14 04:45:00","NAN","2026-08-14 04:45:00"
"2026-08-14 04:50:00",567676,0,"NAN","NAN","2026-08-14 04:50:00","NAN","2026-08-14 04:50:00"
"2026-08-14 04:55:00",567677,0,"NAN","NAN","2026-08-14 04:55:00","NAN","2026-08-14 04:55:00"
"2026-08-14 05:00:00",567678,0,"NAN","NAN","2026-08-14 05:00:00","NAN","2026-08-14 05:00:00"
"2026-08-14 05:05:00",567679,0,"NAN","NAN","2026-08-14 05:05:00","NAN","2026-08-14 05:05:00"
"2026-08-14 05:10:00",567680,0,"NAN","NAN","2026-08-14 05:10:00","NAN","2026-08-14 05:10:00"
"2026-08-14 05:15:00",567681,0,"NAN","NAN","2026-08-14 05:15:00","NAN","2026-08-14 05:15:00"
"2026-08-14 05:20:00",567682,0,"NAN","NAN","2026-08-14 05:20:00","NAN","2026-08-14 05:20:00"
"2026-08-14 05:25:00",567683,0,"NAN","NAN","2026-08-14 05:25:00","NAN","2026-08-14 05:25:00"
"2026-08-14 05:30:00",567684,0,"NAN","NAN","2026-08-14 05:30:00","NAN","2026-08-14 05:30:00"
"2026-08-14 05:35:00",567685,0,"NAN","NAN","2026-08-14 05:35:00","NAN","2026-08-14 05:35:00"
"2026-08-14 05:40:00",567686,0,"NAN","NAN","2026-08-14 05:40:00","NAN","2026-08-14 05:40:00"
"2026-08-14 05:45:00",567687,0,"NAN","NAN","2026-08-14 05:45:00","NAN","2026-08-14 05:45:00"
"2026-08-14 05:50:00",567688,0,"NAN","NAN","2026-08-14 05:50:00","NAN","2026-08-14 05:50:00"
"2026-08-14 05:55:00",567689,0,"NAN","NAN","2026-08-14 05:55:00","NAN","2026-08-14 05:55:00"
"2026-08-14 06:00:00",567690,0,"NAN","NAN","2026-08-14 06:00:00","NAN","2026-08-14 06:00:00"
"2026-08-14 06:05:00",567691,0,"NAN","NAN","2026-08-14 06:05:00","NAN","2026-08-14 06:05:00"
"2026-08-14 06:10:00",567692,0,"NAN","NAN","2026-08-14 06:10:00","NAN","2026-08-14 06:10:00"
"2026-08-14 06:15:00",567693,0,"NAN","NAN","2026-08-14 06:15:00","NAN","2026-08-14 06:15:00"
"2026-08-14 06:20:00",567694,0,"NAN","NAN","2026-08-14 06:20:00","NAN","2026-08-14 06:20:00"
"2026-08-14 06:25:00",567695,0,"NAN","NAN","2026-08-14 06:25:00","NAN","2026-08-14 06:25:00"
"2026-08-14 06:30:00",567696,0,"NAN","NAN","2026-08-14 06:30:00","NAN","2026-08-14 06:30:00"
"2026-08-14 06:35:00",567697,0,"NAN","NAN","2026-08-14 06:35:00","NAN","2026-08-14 06:35:00"
"2026-08-14 06:40:00",567698,0,"NAN","NAN","2026-08-14 06:40:00","NAN","2026-08-14 06:40:00"
"2026-08-14 06:45:00",567699,0,"NAN","NAN","2026-08-14 06:45:00","NAN","2026-08-14 06:45:00"
"2026-08-14 06:50:00",567700,0,"NAN","NAN","2026-08-14 06:50:00","NAN","2026-08-14 06:50:00"
"2026-08-14 06:55:00",567701,0,"NAN","NAN","2026-08-14 06:55:00","NAN","2026-08-14 06:55:00"
"2026-08-14 07:00:00",567702,0,"NAN","NAN","2026-08-14 07:00:00","NAN","2026-08-14 07:00:00"
"2026-08-14 07:05:00",567703,0,"NAN","NAN","2026-08-14 07:05:00","NAN","2026-08-14 07:05:00"
"2026-08-14 07:10:00",567704,0,"NAN","NAN","2026-08-14 07:10:00","NAN","2026-08-14 07:10:00"
"2026-08-14 07:15:00",567705,0,"NAN","NAN","2026-08-14 07:15:00","NAN","2026-08-14 07:15:00"
"2026-08-14 07:20:00",567706,0,"NAN","NAN","2026-08-14 07:20:00","NAN","2026-08-14 07:20:00"
"2026-08-14 07:25:00",567707,0,"NAN","NAN","2026-08-14 07:25:00","NAN","2026-08-14 07:25:00"
"2026-08-14 07:30:00",567708,0,"NAN","NAN","2026-08-14 07:30:00","NAN","2026-08-14 07:30:00"
"2026-08-14 07:35:00",567709,0,"NAN","NAN","2026-08-14 07:35:00","NAN","2026-08-14 07:35:00"
"2026-08-14 07:40:00",567710,0,"NAN","NAN","2026-08-14 07:40:00","NAN","2026-08-14 07:40:00"
"2026-08-14 07:45:00",567711,0,"NAN","NAN","2026-08-14 07:45:00","NAN","2026-08-14 07:45:00"
"2026-08-14 07:50:00",567712,0,"NAN","NAN","2026-08-14 07:50:00","NAN","2026-08-14 07:50:00"
"2026-08-14 07:55:00",567713,0,"NAN","NAN","2026-08-14 07:55:00","NAN","2026-08-14 07:55:00"
"2026-08-14 08:00:00",567714,0,"NAN","NAN","2026-08-14 08:00:00","NAN","2026-08-14 08:00:00"
"2026-08-14 08:05:00",567715,0,"NAN","NAN","2026-08-14 08:05:00","NAN","2026-08-14 08:05:00"
"2026-08-14 08:10:00",567716,0,"NAN","NAN","2026-08-14 08:10:00","NAN","2026-08-14 08:10:00"
"2026-08-14 08:15:00",567717,0,"NAN","NAN","2026-08-14 08:15:00","NAN","2026-08-14 08:15:00"
"2026-08-14 08:20:00",567718,0,"NAN","NAN","2026-08-14 08:20:00","NAN","2026-08-14 08:20:00"
"2026-08-14 08:25:00",567719,0,"NAN","NAN","2026-08-14 08:25:00","NAN","2026-08-14 08:25:00"
"2026-08-14 08:30:00",567720,0,"NAN","NAN","2026-08-14 08:30:00","NAN","2026-08-14 08:30:00"
"2026-08-14 08:35:00",567721,0,"NAN","NAN","2026-08-14 08:35:00","NAN","2026-08-14 08:35:00"
"2026-08-14 08:40:00",567722,0,"NAN","NAN","2026-08-14 08:40:00","NAN","2026-08-14 08:40:00"
"2026-08-14 08:45:00",567723,0,"NAN","NAN","2026-08-14 08:45:00","NAN","2026-08-14 08:45:00"
"2026-08-14 08:50:00",567724,0,"NAN","NAN","2026-08-14 08:50:00","NAN","2026-08-14 08:50:00"
"2026-08-14 08:55:00",567725,0,"NAN","NAN","2026-08-14 08:55:00","NAN","2026-08-14 08:55:00"
"2026-08-14 09:00:00",567726,0,"NAN","NAN","2026-08-14 09:00:00","NAN","2026-08-14 09:00:00"
"2026-08-14 09:05:00",567727,0,"NAN","NAN","2026-08-14 09:05:00","NAN","2026-08-14 09:05:00"
"2026-08-14 09:10:00",567728,0,"NAN","NAN","2026-08-14 09:10:00","NAN","2026-08-14 09:10:00"
"2026-08-14 09:15:00",567729,0,"NAN","NAN","2026-08-14 09:15:00","NAN","2026-08-14 09:15:00"
"2026-08-14 09:20:00",567730,0,"NAN","NAN","2026-08-14 09:20:00","NAN","2026-08-14 09:20:00"
"2026-08-14 09:25:00",567731,0,"NAN","NAN","2026-08-14 09:25:00","NAN","2026-08-14 09:25:00"
"2026-08-14 09:30:00",567732,0,"NAN","NAN","2026-08-14 09:30:00","NAN","2026-08-14 09:30:00"
"2026-08-14 09:35:00",567733,0,"NAN","NAN","2026-08-14 09:35:00","NAN","2026-08-14 09:35:00"
"2026-08-14 09:40:00",567734,0,"NAN","NAN","2026-08-14 09:40:00","NAN","2026-08-14 09:40:00"
"2026-08-14 09:45:00",567735,0,"NAN","NAN","2026-08-14 09:45:00","NAN","2026-08-14 09:45:00"
"2026-08-14 09:50:00",567736,0,"NAN","NAN","2026-08-14 09:50:00","NAN","2026-08-14 09:50:00"
"2026-08-14 09:55:00",567737,0,"NAN","NAN","2026-08-14 09:55:00","NAN","2026-08-14 09:55:00"
"2026-08-14 10:00:00",567738,0,"NAN","NAN","2026-08-14 10:00:00","NAN","2026-08-14 10:00:00"
"2026-08-14 10:05:00",567739,0,"NAN","NAN","2026-08-14 10:05:00","NAN","2026-08-14 10:05:00"
"2026-08-14 10:10:00",567740,0,"NAN","NAN","2026-08-14 10:10:00","NAN","2026-08-14 10:10:00"
"2026-08-14 10:15:00",567741,0,"NAN","NAN","2026-08-14 10:15:00","NAN","2026-08-14 10:15:00"
"2026-08-14 10:20:00",567742,0,"NAN","NAN","2026-08-14 10:20:00","NAN","2026-08-14 10:20:00"
"2026-08-14 10:25:00",567743,0,"NAN","NAN","2026-08-14 10:25:00","NAN","2026-08-14 10:25:00"
"2026-08-14 10:30:00",567744,0,"NAN","NAN","2026-08-14 10:30:00","NAN","2026-08-14 10:30:00"
"2026-08-14 10:35:00",567745,0,"NAN","NAN","2026-08-14 10:35:00","NAN","2026-08-14 10:35:00"
"2026-08-14 10:40:00",567746,0,"NAN","NAN","2026-08-14 10:40:00","NAN","2026-08-14 10:40:00"
"2026-08-14 10:45:00",567747,0,"NAN","NAN","2026-08-14 10:45:00","NAN","2026-08-14 10:45:00"
"2026-08-14 10:50:00",567748,0,"NAN","NAN","2026-08-14 10:50:00","NAN","2026-08-14 10:50:00"
"2026-08-14 10:55:00",567749,0,"NAN","NAN","2026-08-14 10:55:00","NAN","2026-08-14 10:55:00"
"2026-08-14 11:00:00",567750,0,"NAN","NAN","2026-08-14 11:00:00","NAN","2026-08-14 11:00:00"
"2026-08-14 11:05:00",567751,0,"NAN","NAN","2026-08-14 11:05:00","NAN","2026-08-14 11:05:00"
"2026-08-14 11:10:00",567752,0,"NAN","NAN","2026-08-14 11:10:00","NAN","2026-08-14 11:10:00"
"2026-08-14 11:15:00",567753,0,"NAN","NAN","2026-08-14 11:15:00","NAN","2026-08-14 11:15:00"
"2026-08-14 11:20:00",567754,0,"NAN","NAN","2026-08-14 11:20:00","NAN","2026-08-14 11:20:00"
"2026-08-14 11:25:00",567755,0,"NAN","NAN","2026-08-14 11:25:00","NAN","2026-08-14 11:25:00"
"2026-08-14 11:30:00",567756,0,"NAN","NAN","2026-08-14 11:30:00","NAN","2026-08-14 11:30:00"
"2026-08-14 11:35:00",567757,0,"NAN","NAN","2026-08-14 11:35:00","NAN","2026-08-14 11:35:00"
"2026-08-14 11:40:00",567758,0,"NAN","NAN","2026-08-14 11:40:00","NAN","2026-08-14 11:40:00"
"2026-08-14 11:45:00",567759,0,"NAN","NAN","2026-08-14 11:45:00","NAN","2026-08-14 11:45:00"
"2026-08-14 11:50:00",567760,0,"NAN","NAN","2026-08-14 11:50:00","NAN","2026-08-14 11:50:00"
"2026-08-14 11:55:00",567761,0,"NAN","NAN","2026-08-14 11:55:00","NAN","2026-08-14 11:55:00"
"2026-08-14 12:00:00",567762,0,"NAN","NAN","2026-08-14 12:00:00","NAN","2026-08-14 12:00:00"
"2026-08-14 12:05:00",567763,0,"NAN","NAN","2026-08-14 12:05:00","NAN","2026-08-14 12:05:00"
"2026-08-14 12:10:00",567764,0.254,"NAN","NAN","2026-08-14 12:10:00","NAN","2026-08-14 12:10:00"
"2026-08-14 12:15:00",567765,0,"NAN","NAN","2026-08-14 12:15:00","NAN","2026-08-14 12:15:00"
"2026-08-14 12:20:00",567766,0,"NAN","NAN","2026-08-14 12:20:00","NAN","2026-08-14 12:20:00"
"2026-08-14 12:25:00",567767,0,"NAN","NAN","2026-08-14 12:25:00","NAN","2026-08-14 12:25:00"
"2026-08-14 12:30:00",567768,0,"NAN","NAN","2026-08-14 12:30:00","NAN","2026-08-14 12:30:00"
"2026-08-14 12:35:00",567769,0,"NAN","NAN","2026-08-14 12:35:00","NAN","2026-08-14 12:35:00"
"2026-08-14 12:40:00",567770,0,"NAN","NAN","2026-08-14 12:40:00","NAN","2026-08-14 12:40:00"
"2026-08-14 12:45:00",567771,0,"NAN","NAN","2026-08-14 12:45:00","NAN","2026-08-14 12:45:00"
"2026-08-14 12:50:00",567772,0,"NAN","NAN","2026-08-14 12:50:00","NAN","2026-08-14 12:50:00"
"2026-08-14 12:55:00",567773,0,"NAN","NAN","2026-08-14 12:55:00","NAN","2026-08-14 12:55:00"
"2026-08-14 13:00:00",567774,0,"NAN","NAN","2026-08-14 13:00:00","NAN","2026-08-14 13:00:00"
"2026-08-14 13:05:00",567775,0,"NAN","NAN","2026-08-14 13:05:00","NAN","2026-08-14 13:05:00"
"2026-08-14 13:10:00",567776,0,"NAN","NAN","2026-08-14 13:10:00","NAN","2026-08-14 13:10:00"
"2026-08-14 13:15:00",567777,0,"NAN","NAN","2026-08-14 13:15:00","NAN","2026-08-14 13:15:00"
"2026-08-14 13:20:00",567778,0,"NAN","NAN","2026-08-14 13:20:00","NAN","2026-08-14 13:20:00"
"2026-08-14 13:25:00",567779,0,"NAN","NAN","2026-08-14 13:25:00","NAN","2026-08-14 13:25:00"
"2026-08-14 13:30:00",567780,0,"NAN","NAN","2026-08-14 13:30:00","NAN","2026-08-14 13:30:00"
"2026-08-14 13:35:00",567781,0,"NAN","NAN","2026-08-14 13:35:00","NAN","2026-08-14 13:35:00"
"2026-08-14 13:40:00",567782,0,"NAN","NAN","2026-08-14 13:40:00","NAN","2026-08-14 13:40:00"
"2026-08-14 13:45:00",567783,0,"NAN","NAN","2026-08-14 13:45:00","NAN","2026-08-14 13:45:00"
"2026-08-14 13:50:00",567784,0,"NAN","NAN","2026-08-14 13:50:00","NAN","2026-08-14 13:50:00"
"2026-08-14 13:55:00",567785,0,"NAN","NAN","2026-08-14 13:55:00","NAN","2026-08-14 13:55:00"
"2026-08-14 14:00:00",567786,0,"NAN","NAN","2026-08-14 14:00:00","NAN","2026-08-14 14:00:00"
"2026-08-14 14:05:00",567787,0,"NAN","NAN","2026-08-14 14:05:00","NAN","2026-08-14 14:05:00"
"2026-08-14 14:10:00",567788,0,"NAN","NAN","2026-08-14 14:10:00","NAN","2026-08-14 14:10:00"
"2026-08-14 14:15:00",567789,0,"NAN","NAN","2026-08-14 14:15:00","NAN","2026-08-14 14:15:00"
"2026-08-14 14:20:00",567790,0,"NAN","NAN","2026-08-14 14:20:00","NAN","2026-08-14 14:20:00"
"2026-08-14 14:25:00",567791,0,"NAN","NAN","2026-08-14 14:25:00","NAN","2026-08-14 14:25:00"
"2026-08-14 14:30:00",567792,0,"NAN","NAN","2026-08-14 14:30:00","NAN","2026-08-14 14:30:00"
"2026-08-14 14:35:00",567793,0,"NAN","NAN","2026-08-14 14:35:00","NAN","2026-08-14 14:35:00"
"2026-08-14 14:40:00",567794,0,"NAN","NAN","2026-08-14 14:40:00","NAN","2026-08-14 14:40:00"
"2026-08-14 14:45:00",567795,0,"NAN","NAN","2026-08-14 14:45:00","NAN","2026-08-14 14:45:00"
"2026-08-14 14:50:00",567796,0,"NAN","NAN","2026-08-14 14:50:00","NAN","2026-08-14 14:50:00"
"2026-08-14 14:55:00",567797,0,"NAN","NAN","2026-08-14 14:55:00","NAN","2026-08-14 14:55:00"
"2026-08-14 15:00:00",567798,0,"NAN","NAN","2026-08-14 15:00:00","NAN","2026-08-14 15:00:00"
"2026-08-14 15:05:00",567799,0,"NAN","NAN","2026-08-14 15:05:00","NAN","2026-08-14 15:05:00"
"2026-08-14 15:10:00",567800,0,"NAN","NAN","2026-08-14 15:10:00","NAN","2026-08-14 15:10:00"
"2026-08-14 15:15:00",567801,0,"NAN","NAN","2026-08-14 15:15:00","NAN","2026-08-14 15:15:00"
"2026-08-14 15:20:00",567802,0,"NAN","NAN","2026-08-14 15:20:00","NAN","2026-08-14 15:20:00"
"2026-08-14 15:25:00",567803,0,"NAN","NAN","2026-08-14 15:25:00","NAN","2026-08-14 15:25:00"
"2026-08-14 15:30:00",567804,0,"NAN","NAN","2026-08-14 15:30:00","NAN","2026-08-14 15:30:00"
"2026-08-14 15:35:00",567805,0,"NAN","NAN","2026-08-14 15:35:00","NAN","2026-08-14 15:35:00"
"2026-08-14 15:40:00",567806,0,"NAN","NAN","2026-08-14 15:40:00","NAN","2026-08-14 15:40:00"
"2026-08-14 15:45:00",567807,0,"NAN","NAN","2026-08-14 15:45:00","NAN","2026-08-14 15:45:00"
"2026-08-14 15:50:00",567808,0,"NAN","NAN","2026-08-14 15:50:00","NAN","2026-08-14 15:50:00"
"2026-08-14 15:55:00",567809,0,"NAN","NAN","2026-08-14 15:55:00","NAN","2026-08-14 15:55:00"
"2026-08-14 16:00:00",567810,0,"NAN","NAN","2026-08-14 16:00:00","NAN","2026-08-14 16:00:00"
"2026-08-14 16:05:00",567811,0,"NAN","NAN","2026-08-14 16:05:00","NAN","2026-08-14 16:05:00"
"2026-08-14 16:10:00",567812,0,"NAN","NAN","2026-08-14 16:10:00","NAN","2026-08-14 16:10:00"
"2026-08-14 16:15:00",567813,0,"NAN","NAN","2026-08-14 16:15:00","NAN","2026-08-14 16:15:00"
"2026-08-14 16:20:00",567814,0,"NAN","NAN","2026-08-14 16:20:00","NAN","2026-08-14 16:20:00"
"2026-08-14 16:25:00",567815,0,"NAN","NAN","2026-08-14 16:25:00","NAN","2026-08-14 16:25:00"
"2026-08-14 16:30:00",567816,0,"NAN","NAN","2026-08-14 16:30:00","NAN","2026-08-14 16:30:00"
"2026-08-14 16:35:00",567817,0,"NAN","NAN","2026-08-14 16:35:00","NAN","2026-08-14 16:35:00"
"2026-08-14 16:40:00",567818,0,"NAN","NAN","2026-08-14 16:40:00","NAN","2026-08-14 16:40:00"
"2026-08-14 16:45:00",567819,0,"NAN","NAN","2026-08-14 16:45:00","NAN","2026-08-14 16:45:00"
"2026-08-14 16:50:00",567820,0,"NAN","NAN","2026-08-14 16:50:00","NAN","2026-08-14 16:50:00"
"2026-08-14 16:55:00",567821,0,"NAN","NAN","2026-08-14 16:55:00","NAN","2026-08-14 16:55:00"
"2026-08-14 17:00:00",567822,0,"NAN","NAN","2026-08-14 17:00:00","NAN","2026-08-14 17:00:00"
"2026-08-14 17:05:00",567823,0,"NAN","NAN","2026-08-14 17:05:00","NAN","2026-08-14 17:05:00"
"2026-08-14 17:10:00",567824,0,"NAN","NAN","2026-08-14 17:10:00","NAN","2026-08-14 17:10:00"
"2026-08-14 17:15:00",567825,0,"NAN","NAN","2026-08-14 17:15:00","NAN","2026-08-14 17:15:00"
"2026-08-14 17:20:00",567826,0,"NAN","NAN","2026-08-14 17:20:00","NAN","2026-08-14 17:20:00"
"2026-08-14 17:25:00",567827,0,"NAN","NAN","2026-08-14 17:25:00","NAN","2026-08-14 17:25:00"
"2026-08-14 17:30:00",567828,0,"NAN","NAN","2026-08-14 17:30:00","NAN","2026-08-14 17:30:00"
"2026-08-14 17:35:00",567829,0,"NAN","NAN","2026-08-14 17:35:00","NAN","2026-08-14 17:35:00"
"2026-08-14 17:40:00",567830,0,"NAN","NAN","2026-08-14 17:40:00","NAN","2026-08-14 17:40:00"
"2026-08-14 17:45:00",567831,0,"NAN","NAN","2026-08-14 17:45:00","NAN","2026-08-14 17:45:00"
"2026-08-14 17:50:00",567832,0,"NAN","NAN","2026-08-14 17:50:00","NAN","2026-08-14 17:50:00"
"2026-08-14 17:55:00",567833,0,"NAN","NAN","2026-08-14 17:55:00","NAN","2026-08-14 17:55:00"
"2026-08-14 18:00:00",567834,0,"NAN","NAN","2026-08-14 18:00:00","NAN","2026-08-14 18:00:00"
"2026-08-14 18:05:00",567835,0,"NAN","NAN","2026-08-14 18:05:00","NAN","2026-08-14 18:05:00"
"2026-08-14 18:10:00",567836,0,"NAN","NAN","2026-08-14 18:10:00","NAN","2026-08-14 18:10:00"
