"TOA5","24170","CR300","24170","CR300.Std.10.02","CPU:HIDRO_DIVOBRAS_V6.CR300","36164","DIVOBRAS_HR"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-07-29 18:00:00",44784,0,"NAN","NAN","2026-07-29 18:00:00","NAN","2026-07-29 18:00:00"
"2026-07-29 19:00:00",44785,0,"NAN","NAN","2026-07-29 19:00:00","NAN","2026-07-29 19:00:00"
"2026-07-29 20:00:00",44786,0,"NAN","NAN","2026-07-29 20:00:00","NAN","2026-07-29 20:00:00"
"2026-07-29 21:00:00",44787,0,"NAN","NAN","2026-07-29 21:00:00","NAN","2026-07-29 21:00:00"
"2026-07-29 22:00:00",44788,0,"NAN","NAN","2026-07-29 22:00:00","NAN","2026-07-29 22:00:00"
"2026-07-29 23:00:00",44789,0,"NAN","NAN","2026-07-29 23:00:00","NAN","2026-07-29 23:00:00"
"2026-07-30 00:00:00",44790,0,"NAN","NAN","2026-07-30 00:00:00","NAN","2026-07-30 00:00:00"
"2026-07-30 01:00:00",44791,0,"NAN","NAN","2026-07-30 01:00:00","NAN","2026-07-30 01:00:00"
"2026-07-30 02:00:00",44792,0,"NAN","NAN","2026-07-30 02:00:00","NAN","2026-07-30 02:00:00"
"2026-07-30 03:00:00",44793,0,"NAN","NAN","2026-07-30 03:00:00","NAN","2026-07-30 03:00:00"
"2026-07-30 04:00:00",44794,0,"NAN","NAN","2026-07-30 04:00:00","NAN","2026-07-30 04:00:00"
"2026-07-30 05:00:00",44795,0,"NAN","NAN","2026-07-30 05:00:00","NAN","2026-07-30 05:00:00"
"2026-07-30 06:00:00",44796,0,"NAN","NAN","2026-07-30 06:00:00","NAN","2026-07-30 06:00:00"
"2026-07-30 07:00:00",44797,0,"NAN","NAN","2026-07-30 07:00:00","NAN","2026-07-30 07:00:00"
"2026-07-30 08:00:00",44798,0,"NAN","NAN","2026-07-30 08:00:00","NAN","2026-07-30 08:00:00"
"2026-07-30 09:00:00",44799,0,"NAN","NAN","2026-07-30 09:00:00","NAN","2026-07-30 09:00:00"
"2026-07-30 10:00:00",44800,0,"NAN","NAN","2026-07-30 10:00:00","NAN","2026-07-30 10:00:00"
"2026-07-30 11:00:00",44801,0,"NAN","NAN","2026-07-30 11:00:00","NAN","2026-07-30 11:00:00"
"2026-07-30 12:00:00",44802,0,"NAN","NAN","2026-07-30 12:00:00","NAN","2026-07-30 12:00:00"
"2026-07-30 13:00:00",44803,0,"NAN","NAN","2026-07-30 13:00:00","NAN","2026-07-30 13:00:00"
"2026-07-30 14:00:00",44804,0,"NAN","NAN","2026-07-30 14:00:00","NAN","2026-07-30 14:00:00"
"2026-07-30 15:00:00",44805,0,"NAN","NAN","2026-07-30 15:00:00","NAN","2026-07-30 15:00:00"
"2026-07-30 16:00:00",44806,0,"NAN","NAN","2026-07-30 16:00:00","NAN","2026-07-30 16:00:00"
"2026-07-30 17:00:00",44807,0,"NAN","NAN","2026-07-30 17:00:00","NAN","2026-07-30 17:00:00"
"2026-07-30 18:00:00",44808,0,"NAN","NAN","2026-07-30 18:00:00","NAN","2026-07-30 18:00:00"
"2026-07-30 19:00:00",44809,0,"NAN","NAN","2026-07-30 19:00:00","NAN","2026-07-30 19:00:00"
"2026-07-30 20:00:00",44810,0,"NAN","NAN","2026-07-30 20:00:00","NAN","2026-07-30 20:00:00"
"2026-07-30 21:00:00",44811,0,"NAN","NAN","2026-07-30 21:00:00","NAN","2026-07-30 21:00:00"
"2026-07-30 22:00:00",44812,0,"NAN","NAN","2026-07-30 22:00:00","NAN","2026-07-30 22:00:00"
"2026-07-30 23:00:00",44813,0,"NAN","NAN","2026-07-30 23:00:00","NAN","2026-07-30 23:00:00"
"2026-07-31 00:00:00",44814,0,"NAN","NAN","2026-07-31 00:00:00","NAN","2026-07-31 00:00:00"
"2026-07-31 01:00:00",44815,0,"NAN","NAN","2026-07-31 01:00:00","NAN","2026-07-31 01:00:00"
"2026-07-31 02:00:00",44816,0,"NAN","NAN","2026-07-31 02:00:00","NAN","2026-07-31 02:00:00"
"2026-07-31 03:00:00",44817,0,"NAN","NAN","2026-07-31 03:00:00","NAN","2026-07-31 03:00:00"
"2026-07-31 04:00:00",44818,0,"NAN","NAN","2026-07-31 04:00:00","NAN","2026-07-31 04:00:00"
"2026-07-31 05:00:00",44819,0,"NAN","NAN","2026-07-31 05:00:00","NAN","2026-07-31 05:00:00"
"2026-07-31 06:00:00",44820,0,"NAN","NAN","2026-07-31 06:00:00","NAN","2026-07-31 06:00:00"
"2026-07-31 07:00:00",44821,0,"NAN","NAN","2026-07-31 07:00:00","NAN","2026-07-31 07:00:00"
"2026-07-31 08:00:00",44822,0,"NAN","NAN","2026-07-31 08:00:00","NAN","2026-07-31 08:00:00"
"2026-07-31 09:00:00",44823,0,"NAN","NAN","2026-07-31 09:00:00","NAN","2026-07-31 09:00:00"
"2026-07-31 10:00:00",44824,0,"NAN","NAN","2026-07-31 10:00:00","NAN","2026-07-31 10:00:00"
"2026-07-31 11:00:00",44825,0,"NAN","NAN","2026-07-31 11:00:00","NAN","2026-07-31 11:00:00"
"2026-07-31 12:00:00",44826,0,"NAN","NAN","2026-07-31 12:00:00","NAN","2026-07-31 12:00:00"
"2026-07-31 13:00:00",44827,0,"NAN","NAN","2026-07-31 13:00:00","NAN","2026-07-31 13:00:00"
"2026-07-31 14:00:00",44828,0,"NAN","NAN","2026-07-31 14:00:00","NAN","2026-07-31 14:00:00"
"2026-07-31 15:00:00",44829,0,"NAN","NAN","2026-07-31 15:00:00","NAN","2026-07-31 15:00:00"
"2026-07-31 16:00:00",44830,0,"NAN","NAN","2026-07-31 16:00:00","NAN","2026-07-31 16:00:00"
"2026-07-31 17:00:00",44831,0,"NAN","NAN","2026-07-31 17:00:00","NAN","2026-07-31 17:00:00"
"2026-07-31 18:00:00",44832,0,"NAN","NAN","2026-07-31 18:00:00","NAN","2026-07-31 18:00:00"
"2026-07-31 19:00:00",44833,0,"NAN","NAN","2026-07-31 19:00:00","NAN","2026-07-31 19:00:00"
"2026-07-31 20:00:00",44834,0,"NAN","NAN","2026-07-31 20:00:00","NAN","2026-07-31 20:00:00"
"2026-07-31 21:00:00",44835,0,"NAN","NAN","2026-07-31 21:00:00","NAN","2026-07-31 21:00:00"
"2026-07-31 22:00:00",44836,0,"NAN","NAN","2026-07-31 22:00:00","NAN","2026-07-31 22:00:00"
"2026-07-31 23:00:00",44837,0,"NAN","NAN","2026-07-31 23:00:00","NAN","2026-07-31 23:00:00"
"2026-08-01 00:00:00",44838,0,"NAN","NAN","2026-08-01 00:00:00","NAN","2026-08-01 00:00:00"
"2026-08-01 01:00:00",44839,0,"NAN","NAN","2026-08-01 01:00:00","NAN","2026-08-01 01:00:00"
"2026-08-01 02:00:00",44840,0,"NAN","NAN","2026-08-01 02:00:00","NAN","2026-08-01 02:00:00"
"2026-08-01 03:00:00",44841,0,"NAN","NAN","2026-08-01 03:00:00","NAN","2026-08-01 03:00:00"
"2026-08-01 04:00:00",44842,0,"NAN","NAN","2026-08-01 04:00:00","NAN","2026-08-01 04:00:00"
"2026-08-01 05:00:00",44843,0,"NAN","NAN","2026-08-01 05:00:00","NAN","2026-08-01 05:00:00"
"2026-08-01 06:00:00",44844,0,"NAN","NAN","2026-08-01 06:00:00","NAN","2026-08-01 06:00:00"
"2026-08-01 07:00:00",44845,0,"NAN","NAN","2026-08-01 07:00:00","NAN","2026-08-01 07:00:00"
"2026-08-01 08:00:00",44846,0,"NAN","NAN","2026-08-01 08:00:00","NAN","2026-08-01 08:00:00"
"2026-08-01 09:00:00",44847,0,"NAN","NAN","2026-08-01 09:00:00","NAN","2026-08-01 09:00:00"
"2026-08-01 10:00:00",44848,0,"NAN","NAN","2026-08-01 10:00:00","NAN","2026-08-01 10:00:00"
"2026-08-01 11:00:00",44849,0,"NAN","NAN","2026-08-01 11:00:00","NAN","2026-08-01 11:00:00"
"2026-08-01 12:00:00",44850,0,"NAN","NAN","2026-08-01 12:00:00","NAN","2026-08-01 12:00:00"
"2026-08-01 13:00:00",44851,0,"NAN","NAN","2026-08-01 13:00:00","NAN","2026-08-01 13:00:00"
"2026-08-01 14:00:00",44852,0,"NAN","NAN","2026-08-01 14:00:00","NAN","2026-08-01 14:00:00"
"2026-08-01 15:00:00",44853,0,"NAN","NAN","2026-08-01 15:00:00","NAN","2026-08-01 15:00:00"
"2026-08-01 16:00:00",44854,0,"NAN","NAN","2026-08-01 16:00:00","NAN","2026-08-01 16:00:00"
"2026-08-01 17:00:00",44855,0,"NAN","NAN","2026-08-01 17:00:00","NAN","2026-08-01 17:00:00"
"2026-08-01 18:00:00",44856,0,"NAN","NAN","2026-08-01 18:00:00","NAN","2026-08-01 18:00:00"
"2026-08-01 19:00:00",44857,0,"NAN","NAN","2026-08-01 19:00:00","NAN","2026-08-01 19:00:00"
"2026-08-01 20:00:00",44858,0,"NAN","NAN","2026-08-01 20:00:00","NAN","2026-08-01 20:00:00"
"2026-08-01 21:00:00",44859,0,"NAN","NAN","2026-08-01 21:00:00","NAN","2026-08-01 21:00:00"
"2026-08-01 22:00:00",44860,0,"NAN","NAN","2026-08-01 22:00:00","NAN","2026-08-01 22:00:00"
"2026-08-01 23:00:00",44861,0,"NAN","NAN","2026-08-01 23:00:00","NAN","2026-08-01 23:00:00"
"2026-08-02 00:00:00",44862,0,"NAN","NAN","2026-08-02 00:00:00","NAN","2026-08-02 00:00:00"
"2026-08-02 01:00:00",44863,0,"NAN","NAN","2026-08-02 01:00:00","NAN","2026-08-02 01:00:00"
"2026-08-02 02:00:00",44864,0,"NAN","NAN","2026-08-02 02:00:00","NAN","2026-08-02 02:00:00"
"2026-08-02 03:00:00",44865,0,"NAN","NAN","2026-08-02 03:00:00","NAN","2026-08-02 03:00:00"
"2026-08-02 04:00:00",44866,0,"NAN","NAN","2026-08-02 04:00:00","NAN","2026-08-02 04:00:00"
"2026-08-02 05:00:00",44867,0,"NAN","NAN","2026-08-02 05:00:00","NAN","2026-08-02 05:00:00"
"2026-08-02 06:00:00",44868,0,"NAN","NAN","2026-08-02 06:00:00","NAN","2026-08-02 06:00:00"
"2026-08-02 07:00:00",44869,0,"NAN","NAN","2026-08-02 07:00:00","NAN","2026-08-02 07:00:00"
"2026-08-02 08:00:00",44870,0,"NAN","NAN","2026-08-02 08:00:00","NAN","2026-08-02 08:00:00"
"2026-08-02 09:00:00",44871,0,"NAN","NAN","2026-08-02 09:00:00","NAN","2026-08-02 09:00:00"
"2026-08-02 10:00:00",44872,0,"NAN","NAN","2026-08-02 10:00:00","NAN","2026-08-02 10:00:00"
"2026-08-02 11:00:00",44873,0,"NAN","NAN","2026-08-02 11:00:00","NAN","2026-08-02 11:00:00"
"2026-08-02 12:00:00",44874,0,"NAN","NAN","2026-08-02 12:00:00","NAN","2026-08-02 12:00:00"
"2026-08-02 13:00:00",44875,0,"NAN","NAN","2026-08-02 13:00:00","NAN","2026-08-02 13:00:00"
"2026-08-02 14:00:00",44876,0,"NAN","NAN","2026-08-02 14:00:00","NAN","2026-08-02 14:00:00"
"2026-08-02 15:00:00",44877,0,"NAN","NAN","2026-08-02 15:00:00","NAN","2026-08-02 15:00:00"
"2026-08-02 16:00:00",44878,0,"NAN","NAN","2026-08-02 16:00:00","NAN","2026-08-02 16:00:00"
"2026-08-02 17:00:00",44879,0,"NAN","NAN","2026-08-02 17:00:00","NAN","2026-08-02 17:00:00"
"2026-08-02 18:00:00",44880,0,"NAN","NAN","2026-08-02 18:00:00","NAN","2026-08-02 18:00:00"
"2026-08-02 19:00:00",44881,0,"NAN","NAN","2026-08-02 19:00:00","NAN","2026-08-02 19:00:00"
"2026-08-02 20:00:00",44882,0,"NAN","NAN","2026-08-02 20:00:00","NAN","2026-08-02 20:00:00"
"2026-08-02 21:00:00",44883,0,"NAN","NAN","2026-08-02 21:00:00","NAN","2026-08-02 21:00:00"
"2026-08-02 22:00:00",44884,0,"NAN","NAN","2026-08-02 22:00:00","NAN","2026-08-02 22:00:00"
"2026-08-02 23:00:00",44885,0,"NAN","NAN","2026-08-02 23:00:00","NAN","2026-08-02 23:00:00"
"2026-08-03 00:00:00",44886,0,"NAN","NAN","2026-08-03 00:00:00","NAN","2026-08-03 00:00:00"
"2026-08-03 01:00:00",44887,0,"NAN","NAN","2026-08-03 01:00:00","NAN","2026-08-03 01:00:00"
"2026-08-03 02:00:00",44888,0,"NAN","NAN","2026-08-03 02:00:00","NAN","2026-08-03 02:00:00"
"2026-08-03 03:00:00",44889,0,"NAN","NAN","2026-08-03 03:00:00","NAN","2026-08-03 03:00:00"
"2026-08-03 04:00:00",44890,0,"NAN","NAN","2026-08-03 04:00:00","NAN","2026-08-03 04:00:00"
"2026-08-03 05:00:00",44891,0,"NAN","NAN","2026-08-03 05:00:00","NAN","2026-08-03 05:00:00"
"2026-08-03 06:00:00",44892,0,"NAN","NAN","2026-08-03 06:00:00","NAN","2026-08-03 06:00:00"
"2026-08-03 07:00:00",44893,0,"NAN","NAN","2026-08-03 07:00:00","NAN","2026-08-03 07:00:00"
"2026-08-03 08:00:00",44894,0,"NAN","NAN","2026-08-03 08:00:00","NAN","2026-08-03 08:00:00"
"2026-08-03 09:00:00",44895,0,"NAN","NAN","2026-08-03 09:00:00","NAN","2026-08-03 09:00:00"
"2026-08-03 10:00:00",44896,0,"NAN","NAN","2026-08-03 10:00:00","NAN","2026-08-03 10:00:00"
"2026-08-03 11:00:00",44897,0,"NAN","NAN","2026-08-03 11:00:00","NAN","2026-08-03 11:00:00"
"2026-08-03 12:00:00",44898,0,"NAN","NAN","2026-08-03 12:00:00","NAN","2026-08-03 12:00:00"
"2026-08-03 13:00:00",44899,0,"NAN","NAN","2026-08-03 13:00:00","NAN","2026-08-03 13:00:00"
"2026-08-03 14:00:00",44900,0,"NAN","NAN","2026-08-03 14:00:00","NAN","2026-08-03 14:00:00"
"2026-08-03 15:00:00",44901,0,"NAN","NAN","2026-08-03 15:00:00","NAN","2026-08-03 15:00:00"
"2026-08-03 16:00:00",44902,0,"NAN","NAN","2026-08-03 16:00:00","NAN","2026-08-03 16:00:00"
"2026-08-03 17:00:00",44903,0,"NAN","NAN","2026-08-03 17:00:00","NAN","2026-08-03 17:00:00"
"2026-08-03 18:00:00",44904,0,"NAN","NAN","2026-08-03 18:00:00","NAN","2026-08-03 18:00:00"
"2026-08-03 19:00:00",44905,0,"NAN","NAN","2026-08-03 19:00:00","NAN","2026-08-03 19:00:00"
"2026-08-03 20:00:00",44906,0,"NAN","NAN","2026-08-03 20:00:00","NAN","2026-08-03 20:00:00"
"2026-08-03 21:00:00",44907,0,"NAN","NAN","2026-08-03 21:00:00","NAN","2026-08-03 21:00:00"
"2026-08-03 22:00:00",44908,0,"NAN","NAN","2026-08-03 22:00:00","NAN","2026-08-03 22:00:00"
"2026-08-03 23:00:00",44909,0,"NAN","NAN","2026-08-03 23:00:00","NAN","2026-08-03 23:00:00"
"2026-08-04 00:00:00",44910,0,"NAN","NAN","2026-08-04 00:00:00","NAN","2026-08-04 00:00:00"
"2026-08-04 01:00:00",44911,0,"NAN","NAN","2026-08-04 01:00:00","NAN","2026-08-04 01:00:00"
"2026-08-04 02:00:00",44912,0,"NAN","NAN","2026-08-04 02:00:00","NAN","2026-08-04 02:00:00"
"2026-08-04 03:00:00",44913,0,"NAN","NAN","2026-08-04 03:00:00","NAN","2026-08-04 03:00:00"
"2026-08-04 04:00:00",44914,0,"NAN","NAN","2026-08-04 04:00:00","NAN","2026-08-04 04:00:00"
"2026-08-04 05:00:00",44915,0,"NAN","NAN","2026-08-04 05:00:00","NAN","2026-08-04 05:00:00"
"2026-08-04 06:00:00",44916,0,"NAN","NAN","2026-08-04 06:00:00","NAN","2026-08-04 06:00:00"
"2026-08-04 07:00:00",44917,0,"NAN","NAN","2026-08-04 07:00:00","NAN","2026-08-04 07:00:00"
"2026-08-04 08:00:00",44918,0,"NAN","NAN","2026-08-04 08:00:00","NAN","2026-08-04 08:00:00"
"2026-08-04 09:00:00",44919,0,"NAN","NAN","2026-08-04 09:00:00","NAN","2026-08-04 09:00:00"
"2026-08-04 10:00:00",44920,0,"NAN","NAN","2026-08-04 10:00:00","NAN","2026-08-04 10:00:00"
"2026-08-04 11:00:00",44921,0,"NAN","NAN","2026-08-04 11:00:00","NAN","2026-08-04 11:00:00"
"2026-08-04 12:00:00",44922,0,"NAN","NAN","2026-08-04 12:00:00","NAN","2026-08-04 12:00:00"
"2026-08-04 13:00:00",44923,0,"NAN","NAN","2026-08-04 13:00:00","NAN","2026-08-04 13:00:00"
"2026-08-04 14:00:00",44924,0,"NAN","NAN","2026-08-04 14:00:00","NAN","2026-08-04 14:00:00"
"2026-08-04 15:00:00",44925,0,"NAN","NAN","2026-08-04 15:00:00","NAN","2026-08-04 15:00:00"
"2026-08-04 16:00:00",44926,0,"NAN","NAN","2026-08-04 16:00:00","NAN","2026-08-04 16:00:00"
"2026-08-04 17:00:00",44927,0,"NAN","NAN","2026-08-04 17:00:00","NAN","2026-08-04 17:00:00"
"2026-08-04 18:00:00",44928,0,"NAN","NAN","2026-08-04 18:00:00","NAN","2026-08-04 18:00:00"
"2026-08-04 19:00:00",44929,0,"NAN","NAN","2026-08-04 19:00:00","NAN","2026-08-04 19:00:00"
"2026-08-04 20:00:00",44930,0,"NAN","NAN","2026-08-04 20:00:00","NAN","2026-08-04 20:00:00"
"2026-08-04 21:00:00",44931,0,"NAN","NAN","2026-08-04 21:00:00","NAN","2026-08-04 21:00:00"
"2026-08-04 22:00:00",44932,0,"NAN","NAN","2026-08-04 22:00:00","NAN","2026-08-04 22:00:00"
"2026-08-04 23:00:00",44933,0,"NAN","NAN","2026-08-04 23:00:00","NAN","2026-08-04 23:00:00"
"2026-08-05 00:00:00",44934,0,"NAN","NAN","2026-08-05 00:00:00","NAN","2026-08-05 00:00:00"
"2026-08-05 01:00:00",44935,0,"NAN","NAN","2026-08-05 01:00:00","NAN","2026-08-05 01:00:00"
"2026-08-05 02:00:00",44936,0,"NAN","NAN","2026-08-05 02:00:00","NAN","2026-08-05 02:00:00"
"2026-08-05 03:00:00",44937,0,"NAN","NAN","2026-08-05 03:00:00","NAN","2026-08-05 03:00:00"
"2026-08-05 04:00:00",44938,0,"NAN","NAN","2026-08-05 04:00:00","NAN","2026-08-05 04:00:00"
"2026-08-05 05:00:00",44939,0,"NAN","NAN","2026-08-05 05:00:00","NAN","2026-08-05 05:00:00"
"2026-08-05 06:00:00",44940,0,"NAN","NAN","2026-08-05 06:00:00","NAN","2026-08-05 06:00:00"
"2026-08-05 07:00:00",44941,0,"NAN","NAN","2026-08-05 07:00:00","NAN","2026-08-05 07:00:00"
"2026-08-05 08:00:00",44942,0,"NAN","NAN","2026-08-05 08:00:00","NAN","2026-08-05 08:00:00"
"2026-08-05 09:00:00",44943,0,"NAN","NAN","2026-08-05 09:00:00","NAN","2026-08-05 09:00:00"
"2026-08-05 10:00:00",44944,0,"NAN","NAN","2026-08-05 10:00:00","NAN","2026-08-05 10:00:00"
"2026-08-05 11:00:00",44945,0,"NAN","NAN","2026-08-05 11:00:00","NAN","2026-08-05 11:00:00"
"2026-08-05 12:00:00",44946,0,"NAN","NAN","2026-08-05 12:00:00","NAN","2026-08-05 12:00:00"
"2026-08-05 13:00:00",44947,0.762,"NAN","NAN","2026-08-05 13:00:00","NAN","2026-08-05 13:00:00"
"2026-08-05 14:00:00",44948,1.778,"NAN","NAN","2026-08-05 14:00:00","NAN","2026-08-05 14:00:00"
"2026-08-05 15:00:00",44949,2.286,"NAN","NAN","2026-08-05 15:00:00","NAN","2026-08-05 15:00:00"
"2026-08-05 16:00:00",44950,0,"NAN","NAN","2026-08-05 16:00:00","NAN","2026-08-05 16:00:00"
"2026-08-05 17:00:00",44951,0.254,"NAN","NAN","2026-08-05 17:00:00","NAN","2026-08-05 17:00:00"
"2026-08-05 18:00:00",44952,0,"NAN","NAN","2026-08-05 18:00:00","NAN","2026-08-05 18:00:00"
"2026-08-05 19:00:00",44953,0,"NAN","NAN","2026-08-05 19:00:00","NAN","2026-08-05 19:00:00"
"2026-08-05 20:00:00",44954,0,"NAN","NAN","2026-08-05 20:00:00","NAN","2026-08-05 20:00:00"
"2026-08-05 21:00:00",44955,0,"NAN","NAN","2026-08-05 21:00:00","NAN","2026-08-05 21:00:00"
"2026-08-05 22:00:00",44956,0,"NAN","NAN","2026-08-05 22:00:00","NAN","2026-08-05 22:00:00"
"2026-08-05 23:00:00",44957,0,"NAN","NAN","2026-08-05 23:00:00","NAN","2026-08-05 23:00:00"
"2026-08-06 00:00:00",44958,0,"NAN","NAN","2026-08-06 00:00:00","NAN","2026-08-06 00:00:00"
"2026-08-06 01:00:00",44959,0,"NAN","NAN","2026-08-06 01:00:00","NAN","2026-08-06 01:00:00"
"2026-08-06 02:00:00",44960,0,"NAN","NAN","2026-08-06 02:00:00","NAN","2026-08-06 02:00:00"
"2026-08-06 03:00:00",44961,0,"NAN","NAN","2026-08-06 03:00:00","NAN","2026-08-06 03:00:00"
"2026-08-06 04:00:00",44962,0,"NAN","NAN","2026-08-06 04:00:00","NAN","2026-08-06 04:00:00"
"2026-08-06 05:00:00",44963,0,"NAN","NAN","2026-08-06 05:00:00","NAN","2026-08-06 05:00:00"
"2026-08-06 06:00:00",44964,0,"NAN","NAN","2026-08-06 06:00:00","NAN","2026-08-06 06:00:00"
"2026-08-06 07:00:00",44965,0,"NAN","NAN","2026-08-06 07:00:00","NAN","2026-08-06 07:00:00"
"2026-08-06 08:00:00",44966,0,"NAN","NAN","2026-08-06 08:00:00","NAN","2026-08-06 08:00:00"
"2026-08-06 09:00:00",44967,0,"NAN","NAN","2026-08-06 09:00:00","NAN","2026-08-06 09:00:00"
"2026-08-06 10:00:00",44968,0,"NAN","NAN","2026-08-06 10:00:00","NAN","2026-08-06 10:00:00"
"2026-08-06 11:00:00",44969,0,"NAN","NAN","2026-08-06 11:00:00","NAN","2026-08-06 11:00:00"
"2026-08-06 12:00:00",44970,0,"NAN","NAN","2026-08-06 12:00:00","NAN","2026-08-06 12:00:00"
"2026-08-06 13:00:00",44971,0,"NAN","NAN","2026-08-06 13:00:00","NAN","2026-08-06 13:00:00"
"2026-08-06 14:00:00",44972,0,"NAN","NAN","2026-08-06 14:00:00","NAN","2026-08-06 14:00:00"
"2026-08-06 15:00:00",44973,1.524,"NAN","NAN","2026-08-06 15:00:00","NAN","2026-08-06 15:00:00"
"2026-08-06 16:00:00",44974,0,"NAN","NAN","2026-08-06 16:00:00","NAN","2026-08-06 16:00:00"
"2026-08-06 17:00:00",44975,0,"NAN","NAN","2026-08-06 17:00:00","NAN","2026-08-06 17:00:00"
"2026-08-06 18:00:00",44976,0,"NAN","NAN","2026-08-06 18:00:00","NAN","2026-08-06 18:00:00"
"2026-08-06 19:00:00",44977,0,"NAN","NAN","2026-08-06 19:00:00","NAN","2026-08-06 19:00:00"
"2026-08-06 20:00:00",44978,0,"NAN","NAN","2026-08-06 20:00:00","NAN","2026-08-06 20:00:00"
"2026-08-06 21:00:00",44979,0,"NAN","NAN","2026-08-06 21:00:00","NAN","2026-08-06 21:00:00"
"2026-08-06 22:00:00",44980,0,"NAN","NAN","2026-08-06 22:00:00","NAN","2026-08-06 22:00:00"
"2026-08-06 23:00:00",44981,0,"NAN","NAN","2026-08-06 23:00:00","NAN","2026-08-06 23:00:00"
"2026-08-07 00:00:00",44982,0,"NAN","NAN","2026-08-07 00:00:00","NAN","2026-08-07 00:00:00"
"2026-08-07 01:00:00",44983,0,"NAN","NAN","2026-08-07 01:00:00","NAN","2026-08-07 01:00:00"
"2026-08-07 02:00:00",44984,3.556,"NAN","NAN","2026-08-07 02:00:00","NAN","2026-08-07 02:00:00"
"2026-08-07 03:00:00",44985,2.54,"NAN","NAN","2026-08-07 03:00:00","NAN","2026-08-07 03:00:00"
"2026-08-07 04:00:00",44986,0.508,"NAN","NAN","2026-08-07 04:00:00","NAN","2026-08-07 04:00:00"
"2026-08-07 05:00:00",44987,0,"NAN","NAN","2026-08-07 05:00:00","NAN","2026-08-07 05:00:00"
"2026-08-07 06:00:00",44988,0,"NAN","NAN","2026-08-07 06:00:00","NAN","2026-08-07 06:00:00"
"2026-08-07 07:00:00",44989,0,"NAN","NAN","2026-08-07 07:00:00","NAN","2026-08-07 07:00:00"
"2026-08-07 08:00:00",44990,0,"NAN","NAN","2026-08-07 08:00:00","NAN","2026-08-07 08:00:00"
"2026-08-07 09:00:00",44991,0,"NAN","NAN","2026-08-07 09:00:00","NAN","2026-08-07 09:00:00"
"2026-08-07 10:00:00",44992,0,"NAN","NAN","2026-08-07 10:00:00","NAN","2026-08-07 10:00:00"
"2026-08-07 11:00:00",44993,0,"NAN","NAN","2026-08-07 11:00:00","NAN","2026-08-07 11:00:00"
"2026-08-07 12:00:00",44994,0,"NAN","NAN","2026-08-07 12:00:00","NAN","2026-08-07 12:00:00"
"2026-08-07 13:00:00",44995,0,"NAN","NAN","2026-08-07 13:00:00","NAN","2026-08-07 13:00:00"
"2026-08-07 14:00:00",44996,0,"NAN","NAN","2026-08-07 14:00:00","NAN","2026-08-07 14:00:00"
"2026-08-07 15:00:00",44997,0,"NAN","NAN","2026-08-07 15:00:00","NAN","2026-08-07 15:00:00"
"2026-08-07 16:00:00",44998,0,"NAN","NAN","2026-08-07 16:00:00","NAN","2026-08-07 16:00:00"
"2026-08-07 17:00:00",44999,0,"NAN","NAN","2026-08-07 17:00:00","NAN","2026-08-07 17:00:00"
"2026-08-07 18:00:00",45000,0,"NAN","NAN","2026-08-07 18:00:00","NAN","2026-08-07 18:00:00"
"2026-08-07 19:00:00",45001,0,"NAN","NAN","2026-08-07 19:00:00","NAN","2026-08-07 19:00:00"
"2026-08-07 20:00:00",45002,0,"NAN","NAN","2026-08-07 20:00:00","NAN","2026-08-07 20:00:00"
"2026-08-07 21:00:00",45003,0,"NAN","NAN","2026-08-07 21:00:00","NAN","2026-08-07 21:00:00"
"2026-08-07 22:00:00",45004,0.254,"NAN","NAN","2026-08-07 22:00:00","NAN","2026-08-07 22:00:00"
"2026-08-07 23:00:00",45005,0,"NAN","NAN","2026-08-07 23:00:00","NAN","2026-08-07 23:00:00"
"2026-08-08 00:00:00",45006,0,"NAN","NAN","2026-08-08 00:00:00","NAN","2026-08-08 00:00:00"
"2026-08-08 01:00:00",45007,0,"NAN","NAN","2026-08-08 01:00:00","NAN","2026-08-08 01:00:00"
"2026-08-08 02:00:00",45008,0,"NAN","NAN","2026-08-08 02:00:00","NAN","2026-08-08 02:00:00"
"2026-08-08 03:00:00",45009,0,"NAN","NAN","2026-08-08 03:00:00","NAN","2026-08-08 03:00:00"
"2026-08-08 04:00:00",45010,0.254,"NAN","NAN","2026-08-08 04:00:00","NAN","2026-08-08 04:00:00"
"2026-08-08 05:00:00",45011,0.508,"NAN","NAN","2026-08-08 05:00:00","NAN","2026-08-08 05:00:00"
"2026-08-08 06:00:00",45012,0.508,"NAN","NAN","2026-08-08 06:00:00","NAN","2026-08-08 06:00:00"
"2026-08-08 07:00:00",45013,0,"NAN","NAN","2026-08-08 07:00:00","NAN","2026-08-08 07:00:00"
"2026-08-08 08:00:00",45014,0,"NAN","NAN","2026-08-08 08:00:00","NAN","2026-08-08 08:00:00"
"2026-08-08 09:00:00",45015,0,"NAN","NAN","2026-08-08 09:00:00","NAN","2026-08-08 09:00:00"
"2026-08-08 10:00:00",45016,0,"NAN","NAN","2026-08-08 10:00:00","NAN","2026-08-08 10:00:00"
